"sample_key";"record_id";"taxoncode";"number";"length";"weight"
10277;863064;"ERI.SIN.";24;NA;1381,4
10261;862389;"RUT.RUT.";1;12,8;21,8
10261;862390;"RUT.RUT.";1;6,8;3,5
10261;862391;"RUT.RUT.";1;5,8;1,9
10261;862392;"RUT.RUT.";1;7,7;3,9
10261;862393;"RUT.RUT.";1;7,4;4,3
10262;862406;"ERI.SIN.";24;NA;287,4
10261;862401;"PLA.FLE.";1;5,8;2,5
10261;862402;"PER.FLU.";1;12,9;19,5
10262;862404;"PAL.FFF.";58;NA;65,7
10262;862407;"OSM.EPE.";1;10,7;6,4
10262;862408;"OSM.EPE.";1;14,9;19,2
10262;862409;"OSM.EPE.";1;11,4;6,9
10262;862410;"OSM.EPE.";1;13,2;11,4
10262;862411;"OSM.EPE.";1;9,6;5,6
10262;862412;"OSM.EPE.";1;10,3;7
10262;862413;"OSM.EPE.";1;8,3;3,5
10262;862414;"OSM.EPE.";1;11,8;9,7
10262;862415;"OSM.EPE.";1;10,8;7,2
10262;862416;"OSM.EPE.";1;12,4;10,5
10262;862417;"OSM.EPE.";1;6,7;1,9
10262;862418;"OSM.EPE.";1;8,2;3,5
10277;863086;"DIC.LAB.";1;10,8;11
10277;863087;"DIC.LAB.";1;9,8;8
10277;863088;"DIC.LAB.";1;9,2;6,5
10262;862423;"RUT.RUT.";1;8,7;5,9
10262;862424;"RUT.RUT.";1;7,2;4,1
10262;862425;"RUT.RUT.";1;7,7;3,7
10262;862426;"RUT.RUT.";1;8,1;4,3
10262;862427;"RUT.RUT.";1;7,3;3,2
10262;862428;"RUT.RUT.";1;6,3;1,8
10262;862429;"RUT.RUT.";1;14,8;28,9
10262;862430;"RUT.RUT.";1;8,3;5,1
10277;863089;"DIC.LAB.";1;10,1;7,3
10277;863090;"DIC.LAB.";1;9,1;5,7
10277;863091;"DIC.LAB.";1;9,3;6
10277;863092;"DIC.LAB.";1;8,8;5,5
10277;863093;"DIC.LAB.";1;9,2;6
10277;863094;"DIC.LAB.";1;23,8;134,5
10277;863095;"DIC.LAB.";1;14,3;27,3
10277;863096;"DIC.LAB.";1;14,2;25,3
10260;862286;"OSM.EPE.";1;8,3;3,7
10260;862287;"OSM.EPE.";1;6,6;1,4
10260;862288;"OSM.EPE.";1;7,7;2,3
10260;862289;"OSM.EPE.";1;6,9;1,8
10260;862290;"BLI.BJO.";1;14,9;33,5
10260;862291;"BLI.BJO.";1;11,6;13,6
10260;862292;"BLI.BJO.";1;15,2;31,2
10260;862293;"BLI.BJO.";1;13,9;22,3
10260;862294;"BLI.BJO.";1;9,4;7
10260;862298;"PLA.FLE.";1;7,7;4,6
10277;863097;"DIC.LAB.";1;12,3;15,5
10277;863098;"DIC.LAB.";1;10;8,5
10277;863099;"DIC.LAB.";1;9,4;6,1
10277;863100;"DIC.LAB.";1;11,6;14,1
10277;863101;"DIC.LAB.";1;10;7,8
10277;863102;"DIC.LAB.";1;10,5;9,2
10277;863103;"DIC.LAB.";1;10,6;10,3
10277;863104;"DIC.LAB.";1;10;10,5
10277;863105;"DIC.LAB.";1;8,9;12
10277;863106;"DIC.LAB.";1;14;25,5
10277;863107;"DIC.LAB.";1;9,4;6,8
10260;862296;"SCA.ERY.";1;9,7;7,9
10260;862299;"RUT.RUT.";1;5,9;1,8
10260;862300;"RUT.RUT.";1;8,5;5,7
10260;862301;"RUT.RUT.";1;8,8;5,7
10260;862302;"RUT.RUT.";1;8,3;5,2
10260;862303;"RUT.RUT.";1;7,7;4
10260;862304;"RUT.RUT.";1;7,7;3,3
10260;862305;"RUT.RUT.";1;6;1,9
10260;862306;"RUT.RUT.";1;7,2;3
10260;862307;"CAR.AUG.";1;14,1;45,3
10277;863108;"DIC.LAB.";1;8,8;5,6
10277;863109;"DIC.LAB.";1;8,1;4
10277;863110;"DIC.LAB.";1;10;8,2
10277;863111;"DIC.LAB.";1;8,3;4,8
10277;863112;"DIC.LAB.";1;9,3;8,5
10277;863113;"DIC.LAB.";1;10,4;9,2
10277;863114;"DIC.LAB.";1;23,8;125
10277;863115;"DIC.LAB.";1;16,8;40,2
10277;863116;"DIC.LAB.";1;14,2;28,2
10262;862419;"OSM.EPE.";1;7,2;2,5
10262;862420;"OSM.EPE.";1;12,6;9,8
10262;862421;"OSM.EPE.";1;10,8;6,4
10262;862422;"OSM.EPE.";1;11,7;7,4
10277;863117;"OSM.EPE.";1;13,3;12
10277;863118;"OSM.EPE.";1;10,5;5,8
10277;863119;"OSM.EPE.";1;7,5;1,8
10277;863120;"OSM.EPE.";1;14,8;18,4
10277;863121;"OSM.EPE.";1;21,5;50
10277;863122;"OSM.EPE.";1;16,1;21,2
10277;863123;"OSM.EPE.";1;13,2;11,2
10277;863124;"OSM.EPE.";1;8,4;3
10277;863125;"OSM.EPE.";1;8,3;2,8
10277;863126;"OSM.EPE.";1;8,4;3,3
10277;863127;"OSM.EPE.";1;8,5;2,6
10277;863131;"PLA.FLE.";1;26,5;140,3
10277;863132;"PLA.FLE.";1;18,3;61,2
10277;863133;"PLA.FLE.";1;10,8;13,4
10277;863134;"PLA.FLE.";1;12,3;19,1
10277;863135;"PLA.FLE.";1;14,7;30,5
10277;863136;"PLA.FLE.";1;10;9,5
10277;863137;"PLA.FLE.";1;14,5;33,1
10277;863138;"PLA.FLE.";1;10,6;13,3
10277;863139;"PLA.FLE.";1;8,8;7,1
10277;863140;"PLA.FLE.";1;10,5;11,9
10277;863141;"PLA.FLE.";1;11;14,3
10277;863142;"PLA.FLE.";1;13,1;21,3
10277;863066;"CRA.CRA.";313;NA;298,8
10260;862297;"GAS.ACU.";1;6,8;3,7
10261;862399;"GAS.ACU.";1;6,2;3,3
10261;862400;"GAS.ACU.";1;6,8;4,2
10261;862403;"NEO.MEL.";1;9,7;5,5
10262;862405;"CRA.CRA.";2;NA;1,6
10277;863168;"SOL.SOL.";1;16,8;37
10277;863169;"SOL.SOL.";1;10,8;8,7
10277;863170;"SOL.SOL.";1;12,4;15,6
10277;863171;"SOL.SOL.";1;10,9;9,1
10277;863172;"SOL.SOL.";1;12,6;15,7
10277;863173;"SOL.SOL.";1;11,5;13,1
10277;863174;"SOL.SOL.";1;14,6;22,6
10263;862564;"ERI.SIN.";6;NA;46,3
10262;862431;"ABR.BRA.";1;9,7;7,8
10262;862432;"ABR.BRA.";1;10,2;10,3
10262;862433;"ABR.BRA.";1;10,2;10,2
10262;862434;"ABR.BRA.";1;8,3;5,3
10262;862435;"ABR.BRA.";1;10,6;8,6
10262;862436;"ABR.BRA.";1;9,3;6,8
10262;862437;"ABR.BRA.";1;9,1;6,7
10262;862438;"ABR.BRA.";1;9,5;6,3
10262;862439;"ABR.BRA.";1;10,8;9,5
10262;862440;"ABR.BRA.";1;8,1;4,5
10262;862441;"ABR.BRA.";1;6,7;3,1
10262;862442;"ABR.BRA.";1;7,8;3,7
10262;862443;"ABR.BRA.";1;6,6;2,7
10262;862444;"ABR.BRA.";1;9,3;6,5
10262;862445;"ABR.BRA.";1;9,7;3,2
10262;862446;"ABR.BRA.";1;10,7;9,8
10262;862447;"ABR.BRA.";1;8,9;5,3
10262;862448;"ABR.BRA.";1;9,1;6,2
10262;862449;"ABR.BRA.";1;7,9;3,6
10262;862450;"ABR.BRA.";1;9,6;6,6
10262;862451;"ABR.BRA.";1;9,1;6,3
10262;862452;"ABR.BRA.";1;9;5,6
10262;862453;"ABR.BRA.";1;11,2;10,7
10262;862454;"ABR.BRA.";1;9,3;6,3
10260;862295;"SAN.LUC.";1;20,1;58,1
10277;863128;"MER.MER.";1;20;39,5
10263;862616;"RUT.RUT.";1;6,3;3
10263;862617;"RUT.RUT.";1;6,2;2,3
10263;862618;"RUT.RUT.";1;7,8;4,3
10263;862619;"RUT.RUT.";1;7;4,3
10263;862620;"RUT.RUT.";1;7,7;3,3
10263;862621;"RUT.RUT.";1;7,7;3,5
10263;862622;"RUT.RUT.";1;7,4;3,9
10263;862623;"RUT.RUT.";1;7,6;3,7
10263;862624;"RUT.RUT.";1;6,6;2,4
10263;862596;"ABR.BRA.";1;9,7;7,6
10263;862597;"ABR.BRA.";1;8,3;5,5
10263;862598;"ABR.BRA.";1;10,2;10,1
10263;862599;"ABR.BRA.";1;9,7;7,3
10263;862600;"ABR.BRA.";1;12,8;21,4
10263;862601;"ABR.BRA.";1;8,7;5
10263;862602;"ABR.BRA.";1;9,7;6,9
10263;862603;"ABR.BRA.";1;9,6;8,8
10263;862604;"ABR.BRA.";1;10,2;8,2
10263;862605;"ABR.BRA.";1;10;9,7
10263;862606;"ABR.BRA.";1;9,2;8,2
10263;862607;"ABR.BRA.";1;9,1;6,5
10263;862608;"ABR.BRA.";1;9,1;7
10263;862609;"ABR.BRA.";1;10;8,7
10263;862610;"ABR.BRA.";1;8,6;5,9
10260;862308;"POM.MIC.";1;4,3;0,5
10277;863129;"GAS.ACU.";1;6,5;2,7
10277;863130;"GAS.ACU.";1;7,5;3,3
10263;862631;"CLU.HAR.";1;8,8;3,9
10263;862632;"CAR.AUG.";1;16,8;80,8
10277;863143;"PLA.FLE.";1;9,8;9,3
10277;863144;"PLA.FLE.";1;11,9;18,1
10277;863145;"PLA.FLE.";1;12,9;21
10277;863146;"PLA.FLE.";1;9,5;9,5
10277;863147;"PLA.FLE.";1;8,8;7,6
10277;863148;"PLA.FLE.";1;8,2;6,2
10277;863149;"PLA.FLE.";1;11,9;17
10277;863150;"PLA.FLE.";1;11,9;16,2
10277;863151;"PLA.FLE.";1;9,1;8,3
10277;863152;"PLA.FLE.";1;10,3;11,4
10277;863153;"PLA.FLE.";1;8,4;5,5
10277;863154;"PLA.FLE.";1;8,8;7,6
10277;863155;"PLA.FLE.";1;7,8;5,3
10277;863156;"PLA.FLE.";1;5,6;1,6
10277;863157;"PLA.FLE.";1;8,6;6,3
10277;863158;"PLA.FLE.";1;6,9;3,5
10277;863159;"PLA.FLE.";1;9,7;10
10277;863160;"PLA.FLE.";1;8,5;5,2
10277;863161;"PLA.FLE.";1;13,7;23
10277;863162;"PLA.FLE.";1;7,5;4,3
10277;863163;"PLA.FLE.";1;7,8;5,6
10277;863164;"PLA.FLE.";1;8,2;10,8
10277;863165;"PLA.FLE.";1;11,5;6,8
10277;863166;"PLA.FLE.";1;2,8;7,3
10277;863167;"BLI.BJO.";1;7,2;2,8
10277;863184;"DIC.LAB.";1;12,8;18,2
10277;863185;"DIC.LAB.";1;12,2;16,4
10277;863186;"DIC.LAB.";1;10;8,1
10277;863187;"DIC.LAB.";1;10,9;11
10277;863188;"DIC.LAB.";1;11,9;14
10263;862575;"OSM.EPE.";1;14,7;19,1
10263;862576;"OSM.EPE.";1;6;1,9
10263;862577;"OSM.EPE.";1;7,8;3,3
10263;862578;"OSM.EPE.";1;9,2;4,6
10263;862579;"OSM.EPE.";1;15,4;18,7
10263;862580;"OSM.EPE.";1;14,3;16,1
10263;862581;"OSM.EPE.";1;9,8;6,5
10263;862582;"OSM.EPE.";1;8,8;4,3
10263;862583;"OSM.EPE.";1;6,3;1,8
10263;862584;"OSM.EPE.";1;8,2;3,1
10263;862585;"OSM.EPE.";1;8;3
10263;862586;"OSM.EPE.";1;6,8;1,8
10263;862587;"OSM.EPE.";1;9,2;4,2
10263;862588;"OSM.EPE.";1;12;8,6
10263;862589;"OSM.EPE.";1;11,5;8,2
10263;862590;"OSM.EPE.";1;6,7;1,7
10263;862591;"OSM.EPE.";1;13,3;14,2
10263;862592;"OSM.EPE.";1;15,5;24,3
10263;862593;"OSM.EPE.";1;16;25,2
10263;862594;"OSM.EPE.";1;21,2;47,3
10263;862595;"OSM.EPE.";1;8,4;3
10263;862633;"PLA.FLE.";1;6,8;3,9
10263;862634;"PLA.FLE.";1;16,3;39,2
10263;862635;"PLA.FLE.";1;12,5;22
10263;862636;"PLA.FLE.";1;10,8;13,9
10263;862637;"PLA.FLE.";1;10,6;12,9
10263;862638;"PLA.FLE.";1;10,4;11,4
10263;862639;"PLA.FLE.";1;7,8;4,8
10263;862640;"PLA.FLE.";1;4,9;1,5
10263;862641;"PLA.FLE.";1;14;31
10263;862642;"PLA.FLE.";1;12,9;28,2
10263;862643;"PLA.FLE.";1;12,7;19,1
10263;862644;"PLA.FLE.";1;7,8;5,7
10263;862645;"PLA.FLE.";1;9,2;9,2
10263;862646;"PLA.FLE.";1;9;8,5
10263;862647;"PLA.FLE.";1;7,9;5,8
10263;862648;"PLA.FLE.";1;7,7;4,9
10263;862649;"PLA.FLE.";1;7,4;4,4
10263;862650;"PLA.FLE.";1;6,2;2,4
10263;862651;"PLA.FLE.";1;9,3;9,7
10263;862652;"PLA.FLE.";1;15,9;41,7
10263;862653;"PLA.FLE.";1;9,2;8,2
10263;862654;"PLA.FLE.";1;9,7;10,2
10263;862655;"PLA.FLE.";1;12,2;17,2
10263;862656;"PLA.FLE.";1;5,8;2,1
10277;863189;"DIC.LAB.";1;9,9;7,8
10277;863190;"DIC.LAB.";1;8,8;5,3
10277;863191;"DIC.LAB.";1;10,7;11,5
10277;863192;"DIC.LAB.";1;9,6;7,2
10277;863193;"DIC.LAB.";1;9,1;6
10277;863175;"SOL.SOL.";1;13,8;19,1
10277;863176;"SOL.SOL.";1;11;8,5
10277;863177;"SOL.SOL.";1;13,2;18,9
10277;863178;"SOL.SOL.";1;11,6;12,4
10277;863179;"SOL.SOL.";1;11,7;11,9
10277;863180;"SOL.SOL.";1;10,8;9,2
10277;863181;"SOL.SOL.";1;13,2;15,4
10277;863182;"SOL.SOL.";1;9,9;7,6
10277;863183;"SOL.SOL.";1;10,2;7,1
10263;862611;"ABR.BRA.";1;9,1;5,6
10263;862612;"ABR.BRA.";1;13,7;22,6
10263;862613;"ABR.BRA.";1;10,7;9,7
10263;862614;"ABR.BRA.";1;10;6,7
10263;862615;"ABR.BRA.";1;9,4;6,3
10263;862625;"GAS.ACU.";1;5,8;2
10277;863194;"DIC.LAB.";1;8;3,5
10277;863195;"DIC.LAB.";1;8,3;4
10277;863196;"DIC.LAB.";1;9,3;6,5
10277;863197;"DIC.LAB.";1;9;6,2
10277;863198;"DIC.LAB.";1;13,3;20,1
10277;863199;"DIC.LAB.";1;10,8;10,6
10277;863200;"DIC.LAB.";1;11,5;12,9
10277;863201;"DIC.LAB.";1;12;15,4
10277;863202;"DIC.LAB.";1;13;19,1
10277;863203;"DIC.LAB.";1;12,2;14,7
10277;863204;"DIC.LAB.";1;10,8;10,9
10277;863205;"DIC.LAB.";1;9,8;8,4
10277;863206;"DIC.LAB.";1;8,5;5,3
10277;863207;"DIC.LAB.";1;13,2;18,3
10277;863208;"DIC.LAB.";1;9;6,3
10277;863209;"DIC.LAB.";1;9,9;8,4
10277;863210;"DIC.LAB.";1;9,5;7
10277;863211;"DIC.LAB.";1;9,2;6,1
10277;863212;"DIC.LAB.";1;10,5;10,6
10277;863213;"DIC.LAB.";1;10,5;10,1
10263;862657;"PLA.FLE.";1;7,7;4,1
10263;862658;"PLA.FLE.";1;10,4;12,8
10263;862659;"PLA.FLE.";1;9,2;8,7
10263;862660;"PLA.FLE.";1;8,5;5,9
10263;862666;"POM.MIN.";1;7,2;4
10264;862693;"PAL.FFF.";10;NA;8,7
10264;862696;"OSM.EPE.";1;8;3
10264;862697;"OSM.EPE.";1;6,8;1,7
10264;862698;"OSM.EPE.";1;8,3;3,7
10264;862699;"OSM.EPE.";1;7,1;2,1
10264;862700;"OSM.EPE.";1;7;1,9
10263;862626;"GAS.ACU.";1;5,6;2,5
10263;862627;"GAS.ACU.";1;6,5;1,8
10263;862628;"GAS.ACU.";1;6,4;1,9
10263;862629;"GAS.ACU.";1;6,4;2,3
10263;862630;"GAS.ACU.";1;5,8;2,3
10263;862661;"POM.MIC.";1;4,2;0,6
10263;862662;"POM.MIC.";1;4,7;0,9
10263;862663;"POM.MIC.";1;4,7;0,9
10263;862664;"POM.MIC.";1;4,1;0,7
10263;862665;"POM.MIC.";1;4,8;1,1
10264;862695;"CYP.CAR.";1;63,5;6380
10264;862701;"OSM.EPE.";1;7,1;2
10277;863214;"DIC.LAB.";1;13;20,6
10277;863215;"DIC.LAB.";1;9;5,4
10277;863216;"DIC.LAB.";1;10;7,1
10277;863217;"DIC.LAB.";1;9,2;6,5
10277;863218;"DIC.LAB.";1;6,8;2,1
10277;863225;"PLA.FLE.";1;6;4,2
10277;863226;"PLA.FLE.";1;13,7;26,9
10277;863227;"PLA.FLE.";1;8,7;6,6
10277;863228;"PLA.FLE.";1;8,5;6,5
10277;863229;"POM.MIN.";1;4,8;0,8
10277;863230;"POM.MIN.";1;5,5;1,3
10277;863231;"POM.MIN.";1;7,2;3,3
10277;863232;"POM.MIN.";1;5,9;1,5
10277;863221;"CLU.HAR.";1;9;4
10277;863222;"CLU.HAR.";1;10,5;5,5
10276;863306;"POM.MIC.";1;5,8;2
10276;863307;"POM.MIC.";1;5,4;0,6
10276;863308;"POM.MIC.";1;5,2;1,6
10276;863309;"POM.MIC.";1;5,3;1,3
10276;863310;"POM.MIC.";1;5,1;1,3
10276;863311;"POM.MIC.";1;5,2;1
10276;863312;"POM.MIC.";1;4,7;0,7
10264;862704;"GAS.ACU.";1;5,1;1
10264;862705;"GAS.ACU.";1;6,2;2,4
10264;862706;"POM.MIC.";1;4,1;0,7
10264;862707;"POM.MIC.";1;4;0,6
10264;862708;"POM.MIC.";1;4,3;0,7
10264;862709;"POM.MIC.";1;4,4;0,7
10264;862710;"POM.MIC.";1;4,1;0,6
10264;862711;"POM.MIC.";1;3,7;0,5
10264;862712;"POM.MIC.";1;4,7;0,8
10264;862713;"POM.MIC.";1;4,2;0,8
10264;862714;"POM.MIC.";1;4,1;0,6
10264;862715;"POM.MIC.";1;4,2;0,7
10264;862716;"POM.MIC.";1;4,1;0,8
10264;862717;"POM.MIC.";1;4,5;0,9
10264;862718;"POM.MIC.";1;4,5;0,8
10277;863223;"CLU.HAR.";1;9,5;5
10277;863224;"CLU.HAR.";1;10,8;5,6
10264;862719;"POM.MIC.";1;4,6;0,7
10264;862720;"POM.MIC.";1;4,4;0,6
10264;862721;"POM.MIC.";1;4,4;0,7
10264;862722;"POM.MIC.";1;4,8;1,1
10264;862723;"POM.MIC.";1;4;0,6
10264;862724;"POM.MIC.";1;4,2;0,7
10264;862725;"POM.MIC.";1;4,3;0,7
10264;862726;"POM.MIC.";1;4;0,4
10264;862727;"POM.MIC.";1;4,8;1,2
10264;862728;"ABR.BRA.";1;49,3;1616,9
10264;862729;"ABR.BRA.";1;37,2;509,5
10264;862730;"ABR.BRA.";1;34,2;449,6
10264;862731;"ABR.BRA.";1;7,1;2,9
10264;862732;"ABR.BRA.";1;9,3;6,1
10264;862733;"ABR.BRA.";1;8,7;5,8
10264;862734;"ABR.BRA.";1;9,4;6,2
10264;862758;"NEO.MEL.";1;6,7;3
10264;862759;"ANG.ANG.";1;60,1;333,3
10264;862760;"ANG.ANG.";1;64,9;485,6
10264;862761;"ANG.ANG.";1;34,5;63,7
10264;862762;"ANG.ANG.";1;34,4;64,9
10265;862768;"NEO.MEL.";1;7,2;4,6
10265;862771;"POM.MIC.";1;3,3;0,3
10265;862772;"POM.MIC.";1;4,2;0,8
10265;862773;"POM.MIC.";1;3,8;0,6
10265;862774;"POM.MIC.";1;3,7;0,7
10265;862775;"POM.MIC.";1;3,4;0,4
10265;862776;"POM.MIC.";1;4,5;1,3
10265;862777;"POM.MIC.";1;3,5;0,4
10265;862778;"POM.MIC.";1;4;0,8
10265;862779;"POM.MIC.";1;3,6;0,5
10265;862780;"POM.MIC.";1;3,5;0,2
10265;862781;"POM.MIC.";1;4,3;1,3
10265;862782;"POM.MIC.";1;4,3;0,8
10265;862783;"ABR.BRA.";1;48,9;1524,8
10265;862784;"ABR.BRA.";1;6,9;3,1
10265;862786;"ANG.ANG.";1;67,3;465
10265;862787;"GAS.ACU.";1;7,2;3
10266;862796;"GAS.ACU.";1;6,4;2,9
10266;862800;"ABR.BRA.";1;28;225
10266;862801;"ABR.BRA.";1;22,6;152,7
10266;862802;"ABR.BRA.";1;32,5;412,3
10266;862805;"POM.MIC.";1;3,6;0,4
10266;862806;"POM.MIC.";1;4,2;0,6
10266;862807;"POM.MIC.";1;4,8;0,9
10266;862808;"POM.MIC.";1;6;1
10266;862809;"POM.MIC.";1;4,3;0,4
10266;862810;"POM.MIC.";1;4,2;1
10266;862811;"POM.MIC.";1;4;0,2
10276;863313;"POM.MIC.";1;3,8;0,7
10266;862812;"POM.MIC.";1;4,3;0,7
10266;862813;"POM.MIC.";1;4,4;0,8
10266;862814;"POM.MIC.";1;4,3;0,7
10266;862815;"POM.MIC.";1;4,4;0,6
10266;862816;"POM.MIC.";1;4;0,6
10266;862817;"POM.MIC.";1;3,7;0,5
10266;862818;"POM.MIC.";1;4,8;1
10266;862819;"POM.MIC.";1;4,1;0,6
10266;862820;"POM.MIC.";1;3,7;0,4
10266;862821;"POM.MIC.";1;4,4;0,7
10266;862822;"POM.MIC.";1;4;0,7
10266;862827;"ANG.ANG.";1;32,1;44,2
10266;862828;"ANG.ANG.";1;25,7;22,5
10266;862829;"ANG.ANG.";1;31,2;37,4
11274;862831;"ABR.BRA.";1;30,3;253,1
10277;863219;"NEO.MEL.";1;8,8;8,2
10277;863220;"NEO.MEL.";1;9,8;12,4
10264;862702;"SAN.LUC.";1;30,8;213,1
10264;862703;"SAN.LUC.";1;26,9;152,3
10265;862769;"SAN.LUC.";1;60,5;1848,2
10264;862694;"ERI.SIN.";23;NA;261,2
10264;862735;"POM.MIN.";1;4,5;0,9
10264;862736;"POM.MIN.";1;3,6;0,3
10264;862737;"POM.MIN.";1;3,9;0,4
10264;862738;"POM.MIN.";1;4,6;0,9
10264;862739;"POM.MIN.";1;4;0,6
10264;862740;"POM.MIN.";1;4,8;1,1
10264;862741;"POM.MIN.";1;5,4;1,3
10264;862742;"POM.MIN.";1;4,2;0,6
10264;862743;"POM.MIN.";1;4,7;0,9
10264;862744;"POM.MIN.";1;3,8;0,4
10264;862745;"POM.MIN.";1;4,1;0,9
10264;862746;"POM.MIN.";1;4,3;0,8
10264;862747;"POM.MIN.";1;4,2;0,6
10264;862748;"POM.MIN.";1;5;1
10264;862749;"POM.MIN.";1;3,9;0,4
10264;862750;"POM.MIN.";1;4,1;0,6
10264;862751;"POM.MIN.";1;4,5;0,9
10264;862752;"POM.MIN.";1;4,4;0,7
10264;862753;"POM.MIN.";1;4;0,7
10264;862754;"POM.MIN.";1;3,6;0,4
10264;862755;"BLI.BJO.";1;26,8;302,6
10264;862756;"BLI.BJO.";1;21,4;126,7
10264;862757;"PER.FLU.";1;6,7;2,8
10265;862764;"PAL.FFF.";8;NA;6,8
10265;862765;"PAL.FFF.";1;NA;0,4
10265;862767;"OSM.EPE.";1;8,2;3,3
10265;862785;"BLI.BJO.";1;8;5,6
10266;862789;"PAL.FFF.";1;NA;0,1
10266;862791;"SIL.GLA.";1;146;25100
10266;862794;"PLA.FLE.";1;7,6;4,8
10266;862797;"POM.MIN.";1;4,4;0,9
10266;862798;"POM.MIN.";1;3,6;0,5
10266;862799;"POM.MIN.";1;4;0,6
10266;862803;"OSM.EPE.";1;9,1;4,4
10266;862804;"OSM.EPE.";1;7,2;2,2
10276;863314;"POM.MIN.";1;7,6;3,1
10276;863315;"POM.MIN.";1;5,3;1,5
10276;863316;"POM.MIN.";1;6;2
10276;863317;"POM.MIN.";1;5,1;1,3
10276;863318;"POM.MIN.";1;5,7;1
10276;863319;"POM.MIN.";1;6,7;2,7
10276;863320;"POM.MIN.";1;5,1;0,9
10276;863321;"POM.MIN.";1;5,4;1,5
10276;863322;"POM.MIN.";1;5,2;1
10276;863323;"POM.MIN.";1;5,4;1,3
10276;863324;"POM.MIN.";1;6;1,7
10276;863325;"POM.MIN.";1;6,9;2,6
10276;863326;"POM.MIN.";1;6,4;2
10276;863327;"POM.MIN.";1;5,7;1,4
10276;863328;"POM.MIN.";1;5,7;1,6
10276;863329;"DIC.LAB.";1;8,4;4,6
10276;863330;"DIC.LAB.";1;10,2;8,5
10276;863331;"DIC.LAB.";1;10,2;9
10266;862823;"BLI.BJO.";1;23;138,6
10266;862824;"BLI.BJO.";1;28,3;297,2
10266;862825;"BLI.BJO.";1;23,6;159,6
10266;862826;"BLI.BJO.";1;6;2
10276;863332;"DIC.LAB.";1;9;6,5
10276;863333;"DIC.LAB.";1;8,8;6,5
10276;863334;"DIC.LAB.";1;10;9
10276;863335;"DIC.LAB.";1;8,8;5,9
10276;863336;"DIC.LAB.";1;10,8;11,2
10276;863337;"DIC.LAB.";1;11,3;13
10276;863338;"DIC.LAB.";1;9;6
10276;863339;"DIC.LAB.";1;12,2;15,1
10276;863340;"DIC.LAB.";1;9,1;6,9
10276;863341;"DIC.LAB.";1;10,2;9,3
10276;863342;"DIC.LAB.";1;9,7;6,5
10276;863343;"DIC.LAB.";1;20,4;76,6
10276;863344;"DIC.LAB.";1;10,7;9,5
10276;863345;"DIC.LAB.";1;9,7;6,6
10276;863346;"DIC.LAB.";1;8,6;4,7
10276;863347;"DIC.LAB.";1;8,8;6,3
10276;863348;"DIC.LAB.";1;10,8;11,7
10276;863349;"DIC.LAB.";1;9,5;5,4
10276;863350;"DIC.LAB.";1;11,4;13,4
10276;863351;"DIC.LAB.";1;9,7;7,5
11274;862839;"OSM.EPE.";1;6,5;2,6
11274;862840;"OSM.EPE.";1;7,3;2,1
11274;862843;"BLI.BJO.";1;42,8;938,6
11274;862844;"BLI.BJO.";1;30,3;356,7
11274;862845;"BLI.BJO.";1;34,6;516,9
11274;862846;"BLI.BJO.";1;23,2;162,1
10276;863352;"DIC.LAB.";1;10,5;12,7
10276;863353;"DIC.LAB.";1;9,6;7,3
10276;863354;"DIC.LAB.";1;10,8;12,1
10276;863355;"DIC.LAB.";1;11,5;12,8
10276;863356;"DIC.LAB.";1;9,4;7,5
10276;863357;"DIC.LAB.";1;10,7;7,9
10276;863358;"DIC.LAB.";1;11,8;15,2
10276;863359;"DIC.LAB.";1;12,8;18,7
10276;863360;"DIC.LAB.";1;10,7;11
10276;863361;"DIC.LAB.";1;11,2;12,8
10276;863362;"DIC.LAB.";1;7,7;3,2
10276;863363;"DIC.LAB.";1;9,8;7
10276;863364;"DIC.LAB.";1;11,8;14,1
10276;863365;"DIC.LAB.";1;10,7;11,5
10276;863366;"DIC.LAB.";1;9,5;7,4
10276;863367;"DIC.LAB.";1;12,6;17,2
10276;863368;"DIC.LAB.";1;10,9;10,8
10276;863369;"DIC.LAB.";1;9,7;6
10276;863370;"DIC.LAB.";1;8,8;5,6
11274;862832;"ABR.BRA.";1;36,1;596,9
11274;862833;"ABR.BRA.";1;39;657,3
11274;862834;"ABR.BRA.";1;8,3;6,6
11274;862835;"GAS.ACU.";1;6,1;2
11274;862836;"GAS.ACU.";1;5,3;2
11274;862837;"ANG.ANG.";1;33,8;59,8
11274;862847;"POM.MIC.";1;5,7;1,1
11274;862848;"POM.MIC.";1;4,2;0,7
11274;862849;"POM.MIC.";1;4,3;0,9
11274;862850;"POM.MIC.";1;4;0,7
11274;862851;"POM.MIC.";1;4,3;0,9
11274;862852;"POM.MIC.";1;3,7;0,6
11274;862853;"POM.MIC.";1;4,2;0,9
11274;862854;"POM.MIC.";1;3,7;0,6
11274;862855;"POM.MIC.";1;4;0,6
10268;862859;"NEO.MEL.";1;8,9;10,6
10268;862860;"NEO.MEL.";1;6,8;3,9
10268;862861;"NEO.MEL.";1;6;3
10265;862763;"ERI.SIN.";35;NA;439,8
10265;862766;"ALO.FAL.";1;40,1;562,2
10265;862770;"RUT.RUT.";1;7,5;3,8
10265;862788;"RHO.AMA.";1;6,2;3,1
10266;862790;"ERI.SIN.";6;NA;52,7
10266;862792;"RUT.RUT.";1;6,5;2,6
