"sample_key";"record_id";"taxoncode";"number";"length";"weight"
13213;1159487;"SCA.ERY.";1;13,4;23,7
13213;1159488;"SCA.ERY.";1;15;39,2
13213;1159489;"SCA.ERY.";1;13,1;20,3
13213;1159490;"SCA.ERY.";1;19,7;111,5
13213;1159491;"SCA.ERY.";1;14,3;33,3
13213;1159492;"SCA.ERY.";1;12,6;19,5
13213;1159493;"SCA.ERY.";1;13,1;23,2
13213;1159494;"SCA.ERY.";1;21,2;132,2
13213;1159495;"SCA.ERY.";1;12,6;18
13213;1159496;"SCA.ERY.";1;14,9;31
13213;1159518;"CAR.AUG.";1;20,8;158,8
13286;1158816;"RUT.RUT.";1;29,6;433,5
13286;1158817;"RUT.RUT.";1;19,7;78,6
13286;1158818;"RUT.RUT.";1;12,3;13,2
13286;1158819;"RUT.RUT.";1;11;12,5
13213;1159517;"CYP.CAR.";1;72;6272,5
13289;1159519;"ORC.LIM.";2;NA;21,9
13289;1159520;"NEO.MEL.";1;3,3;0,4
13289;1159521;"NEO.MEL.";1;2,4;0,1
13289;1159522;"NEO.MEL.";1;2,7;0,2
13289;1159523;"NEO.MEL.";1;2,9;0,3
13289;1159524;"NEO.MEL.";1;3,4;0,5
13289;1159527;"NEO.MEL.";1;7,2;4,3
13286;1158812;"ORC.LIM.";1;NA;16,4
13286;1158813;"ORC.LIM.";1;NA;18,8
13279;1158060;"NEO.MEL.";1;9;9,8
13279;1158061;"NEO.MEL.";1;4,5;1,1
13279;1158062;"NEO.MEL.";1;6,6;5,1
13279;1158063;"NEO.MEL.";1;6;2,4
13279;1158064;"NEO.MEL.";1;6;2,6
13279;1158065;"NEO.MEL.";1;6,7;3,5
13279;1158066;"NEO.MEL.";1;7;4,3
13279;1158067;"NEO.MEL.";1;5,7;1,8
13289;1159528;"NEO.MEL.";1;5,1;1,5
13289;1159529;"NEO.MEL.";1;4,5;0,8
13289;1159531;"NEO.MEL.";1;4,4;0,9
13289;1159532;"NEO.MEL.";1;6,7;3,7
13289;1159533;"NEO.MEL.";1;5,3;1,6
13289;1159534;"NEO.MEL.";1;6,7;4,2
13289;1159535;"NEO.MEL.";1;8,8;10,2
13289;1159536;"NEO.MEL.";1;6,3;3,6
13289;1159537;"NEO.MEL.";1;8,7;8
13289;1159538;"NEO.MEL.";1;7,7;4,9
13289;1159539;"NEO.MEL.";1;3,9;0,7
13289;1159540;"NEO.MEL.";1;10,4;16,3
13289;1159541;"NEO.MEL.";1;8,4;7,7
13289;1159542;"NEO.MEL.";1;4,2;0,8
13289;1159543;"NEO.MEL.";1;6,9;4,2
13289;1159544;"NEO.MEL.";1;8,7;8,1
13289;1159545;"NEO.MEL.";1;6,3;3
13289;1159546;"NEO.MEL.";1;8,2;6,3
13289;1159547;"NEO.MEL.";1;8,2;6,2
13279;1158068;"NEO.MEL.";1;5;1,5
13279;1158071;"NEO.MEL.";1;3,2;0,5
13279;1158072;"NEO.MEL.";1;3,4;0,4
13279;1158073;"NEO.MEL.";1;3,4;0,3
13279;1158074;"NEO.MEL.";1;3,7;0,5
13279;1158075;"NEO.MEL.";1;3;0,2
13279;1158076;"NEO.MEL.";1;2,6;0,1
13279;1158077;"NEO.MEL.";1;2,5;0,1
13279;1158078;"NEO.MEL.";1;3,6;0,7
13279;1158079;"NEO.MEL.";1;3,4;0,4
13279;1158080;"NEO.MEL.";1;2,8;0,1
13279;1158081;"NEO.MEL.";1;6,7;3,4
13279;1158082;"NEO.MEL.";1;4,2;1
13288;1159103;"PER.FLU.";1;8,4;6,1
13288;1159104;"PER.FLU.";1;8,2;6,2
13288;1159105;"PER.FLU.";1;8,8;7,7
13288;1159106;"PER.FLU.";1;8,8;7,1
13288;1159107;"PER.FLU.";1;9,2;8,2
13288;1159108;"PER.FLU.";1;8,7;6,8
13288;1159109;"PER.FLU.";1;8,8;6,8
13288;1159110;"PER.FLU.";1;10,2;11,4
13288;1159111;"PER.FLU.";1;8,5;6,2
13288;1159112;"PER.FLU.";1;8,9;8,6
13288;1159113;"PER.FLU.";1;9;6,9
13288;1159114;"PER.FLU.";1;9,9;9,4
13288;1159115;"PER.FLU.";1;8,5;6,5
13288;1159116;"PER.FLU.";1;9;7,6
13288;1159117;"PER.FLU.";1;14,2;28,3
13288;1159118;"PER.FLU.";1;8,9;7
13288;1159119;"PER.FLU.";1;8,7;6,6
13288;1159120;"PER.FLU.";1;8,5;6,3
13288;1159121;"PER.FLU.";1;9;6,7
13291;1160525;"PER.FLU.";1;24,5;209,5
13291;1160526;"PER.FLU.";1;22,4;76,9
13291;1160527;"PER.FLU.";1;15;36,4
13291;1160528;"PER.FLU.";1;14,1;33,8
13291;1160529;"PER.FLU.";1;13,6;28,4
13291;1160530;"PER.FLU.";1;15,2;41,9
13291;1160531;"PER.FLU.";1;14,6;40,7
13291;1160532;"PER.FLU.";1;17,2;60,4
13291;1160533;"PER.FLU.";1;14,2;30,9
13291;1160534;"GYM.CER.";1;8,6;8,6
13291;1160535;"GYM.CER.";1;8,2;6,9
13213;1159499;"LEP.GIB.";1;3,4;0,6
13213;1159500;"LEP.GIB.";1;4;0,7
13213;1159501;"LEP.GIB.";1;5,2;2,3
13213;1159502;"PSE.PAR.";1;7,1;2,3
13213;1159503;"PSE.PAR.";1;6,8;2,1
13213;1159504;"PSE.PAR.";1;6,7;0,8
13213;1159505;"PSE.PAR.";1;6,9;2,9
13213;1159506;"PSE.PAR.";1;5,7;1,3
13213;1159507;"PSE.PAR.";1;6,5;1,9
13213;1159508;"PSE.PAR.";1;5,8;1
13387;1160160;"BLI.BJO.";1;27,5;291,8
13387;1160161;"BLI.BJO.";1;14,3;36,4
13387;1160162;"BLI.BJO.";1;14,2;36,1
13292;1161842;"PER.FLU.";35;NA;440,3
13291;1160536;"GYM.CER.";1;7,1;4,2
13291;1160537;"GYM.CER.";1;6,2;3
13291;1160538;"GYM.CER.";1;8;7
13291;1160539;"GYM.CER.";1;8,6;8,5
13291;1160540;"GYM.CER.";1;8,2;7,9
13291;1160541;"LEP.GIB.";1;9,9;14
13291;1160542;"LEP.GIB.";1;12,9;40,2
13291;1160543;"LEP.GIB.";1;12,3;33,9
13291;1160544;"LEP.GIB.";1;9,6;17,7
13288;1159122;"PER.FLU.";1;11,5;16,3
13288;1159123;"PER.FLU.";1;9;7,9
13288;1159124;"PER.FLU.";1;9,1;8
13288;1159125;"PER.FLU.";1;9,1;6,5
13288;1159126;"PER.FLU.";1;16,1;49,5
13288;1159127;"PER.FLU.";1;8,1;5,2
13288;1159128;"PER.FLU.";1;8,8;6,5
13288;1159129;"PER.FLU.";1;8,1;5,4
13292;1161625;"GYM.CER.";1;12,2;27
13292;1161626;"GYM.CER.";1;12;25,2
13292;1161627;"GYM.CER.";1;13,7;34,5
13292;1161628;"PER.FLU.";1;7,8;4,3
13292;1161629;"PER.FLU.";1;6,8;3,3
13292;1161630;"PER.FLU.";1;6,8;2,8
13292;1161631;"PER.FLU.";1;7,2;3,4
13292;1161632;"PER.FLU.";1;6,4;2,5
13294;1162218;"PER.FLU.";1;8,2;6,4
13294;1162219;"PER.FLU.";1;6,7;4
13294;1162220;"PER.FLU.";1;7,7;5,2
13294;1162221;"PER.FLU.";1;18,8;76,1
13294;1162222;"PER.FLU.";1;11,8;15,7
13294;1162223;"PER.FLU.";1;7,6;4,3
13294;1162224;"PER.FLU.";1;7,7;4,3
13294;1162225;"PER.FLU.";1;7,3;3,6
13294;1162226;"PER.FLU.";1;8,3;5,9
13294;1162227;"PER.FLU.";1;8,2;5,7
13294;1162228;"PER.FLU.";1;8,3;6
13294;1162229;"PER.FLU.";1;7,8;5,1
13294;1162230;"PER.FLU.";1;6,5;3,1
13294;1162231;"PER.FLU.";1;8,3;6,7
13294;1162232;"PER.FLU.";1;8,4;5,9
13294;1162233;"PER.FLU.";1;7,9;5
13294;1162234;"PER.FLU.";1;6,8;3,5
13286;1158820;"SCA.ERY.";1;16,3;46,9
13290;1159931;"RUT.RUT.";1;7,1;2,6
13290;1159932;"RUT.RUT.";1;8,2;4,1
13290;1159933;"RUT.RUT.";1;7,3;3,5
13290;1159934;"RUT.RUT.";1;8,6;5,1
13290;1159935;"RUT.RUT.";1;7,8;3,4
13290;1159936;"RUT.RUT.";1;7,3;3
13290;1159937;"RUT.RUT.";1;8,1;3,8
13290;1159938;"RUT.RUT.";1;7;2,7
13290;1159939;"RUT.RUT.";1;7,9;3,5
13290;1159940;"RUT.RUT.";1;6,9;2,5
13290;1159941;"RUT.RUT.";1;7,9;3,3
13290;1159942;"RUT.RUT.";1;6,4;2,2
13290;1159943;"RUT.RUT.";1;6,2;2
13290;1159944;"RUT.RUT.";1;7;2,5
13290;1159945;"RUT.RUT.";1;7,3;2,9
13290;1159946;"RUT.RUT.";1;8,1;4,3
13290;1159947;"RUT.RUT.";1;8;3,6
13290;1159948;"RUT.RUT.";1;7,6;3,7
13290;1159949;"RUT.RUT.";1;6,8;2,4
13290;1159950;"RUT.RUT.";1;8;3,1
13290;1159951;"RUT.RUT.";1;6,9;2,8
13290;1159952;"RUT.RUT.";1;7,3;3,3
13290;1159953;"RUT.RUT.";1;7,2;3,2
13290;1159954;"RUT.RUT.";1;8,5;4,5
13290;1159955;"RUT.RUT.";1;8;4,4
13290;1159956;"RUT.RUT.";1;6,6;2
13290;1159957;"RUT.RUT.";1;7,3;3
13290;1159958;"RUT.RUT.";1;6,2;3,1
13290;1159959;"RUT.RUT.";1;8;3,5
13213;1159513;"SAN.LUC.";1;45,9;828
13213;1159514;"SAN.LUC.";1;52,6;1205,7
13292;1161500;"PRO.SEM.";1;3,7;1,8
13292;1161501;"PRO.SEM.";1;4,2;0,2
13292;1161502;"PRO.SEM.";1;3,6;0,9
13292;1161503;"PRO.SEM.";1;4,4;0,8
13279;1158083;"NEO.MEL.";1;4,3;1,1
13279;1158084;"NEO.MEL.";1;4,7;1,1
13279;1158085;"NEO.MEL.";1;5,8;2,6
13279;1158086;"NEO.MEL.";1;4,6;1,2
13279;1158087;"NEO.MEL.";1;4;0,7
13287;1159096;"NEO.MEL.";1;2,3;0,1
13291;1160506;"NEO.MEL.";1;7,9;5
13291;1160507;"NEO.MEL.";1;10,5;20,5
13291;1160508;"NEO.MEL.";1;8,5;7,3
13291;1160509;"NEO.MEL.";1;8,6;8,5
13291;1160510;"NEO.MEL.";1;9,8;15
13291;1160511;"NEO.MEL.";1;7,3;5,2
13291;1160512;"NEO.MEL.";1;8,4;7,4
13288;1159130;"NEO.MEL.";1;11,2;19,3
13288;1159131;"NEO.MEL.";1;13,1;33,4
13288;1159132;"NEO.MEL.";1;9;9,9
13288;1159133;"NEO.MEL.";1;10,1;15
13288;1159134;"NEO.MEL.";1;9;10,6
13288;1159135;"NEO.MEL.";1;11;17
13288;1159136;"NEO.MEL.";1;9,1;9,1
13288;1159137;"NEO.MEL.";1;13,1;33,5
13288;1159138;"NEO.MEL.";1;11;17,7
13288;1159139;"NEO.MEL.";1;7,9;5,8
13288;1159140;"NEO.MEL.";1;12,5;26,1
13292;1161616;"NEO.MEL.";1;10,5;16,8
13292;1161617;"NEO.MEL.";1;8,4;8,3
13292;1161618;"NEO.MEL.";1;9,3;11,2
13292;1161619;"NEO.MEL.";1;8,1;7,1
13292;1161620;"NEO.MEL.";1;11;19,1
13292;1161621;"NEO.MEL.";1;6,2;2,6
13292;1161622;"NEO.MEL.";1;5,9;2,5
13292;1161623;"NEO.MEL.";1;5,1;1,4
13292;1161624;"NEO.MEL.";1;5,2;1,7
13290;1159960;"RUT.RUT.";1;8,8;5,1
13290;1159961;"RUT.RUT.";1;8,1;4,3
13290;1159962;"RUT.RUT.";1;8,1;3,8
13290;1159963;"RUT.RUT.";1;7,9;4,2
13290;1159964;"RUT.RUT.";1;8,8;5,6
13290;1159965;"RUT.RUT.";1;8,2;4,4
13290;1159966;"RUT.RUT.";1;8,1;4,5
13290;1159967;"RUT.RUT.";1;7,4;3,5
13290;1159968;"RUT.RUT.";1;7,2;3,5
13290;1159969;"RUT.RUT.";1;7,1;3
13290;1159970;"RUT.RUT.";1;6,8;2,8
13290;1159971;"RUT.RUT.";1;7;2,5
13290;1159972;"RUT.RUT.";1;7,3;3,7
13290;1159973;"RUT.RUT.";1;8;4,2
13290;1159974;"RUT.RUT.";1;8,2;4,8
13290;1159975;"RUT.RUT.";1;8,1;4,7
13290;1159976;"RUT.RUT.";1;8,8;5
13290;1159977;"RUT.RUT.";1;7,8;4,6
13290;1159978;"RUT.RUT.";1;7,8;3,6
13290;1159979;"RUT.RUT.";1;8,6;5,7
13290;1159980;"RUT.RUT.";1;7,4;3,5
13290;1159981;"RUT.RUT.";1;7,3;3,1
13291;1160545;"ANG.ANG.";1;71,7;745,9
13288;1159141;"NEO.MEL.";1;8,1;8,2
13288;1159142;"NEO.MEL.";1;8,7;7,5
13288;1159143;"NEO.MEL.";1;8,7;9,9
13289;1159548;"NEO.MEL.";1;7,7;4,8
13289;1159549;"NEO.MEL.";1;7,6;4
13289;1159550;"NEO.MEL.";1;7,9;6,4
13289;1159551;"NEO.MEL.";1;6,8;4,2
13289;1159552;"NEO.MEL.";1;4,1;0,7
13289;1159554;"NEO.MEL.";1;7,6;4,8
13289;1159556;"NEO.MEL.";1;8,8;7
13289;1159557;"NEO.MEL.";1;5,3;2,1
13289;1159558;"NEO.MEL.";1;3,7;0,2
13289;1159559;"NEO.MEL.";1;3,8;0,4
13289;1159560;"NEO.MEL.";1;4;1,3
13289;1159561;"NEO.MEL.";1;3,4;0,3
13289;1159562;"NEO.MEL.";1;2,8;0,2
13289;1159563;"NEO.MEL.";1;2,6;0,1
13289;1159564;"NEO.MEL.";1;3;0,2
13279;1158088;"NEO.MEL.";1;4,2;0,8
13209;1158107;"ANG.ANG.";1;63,2;461,6
13209;1158108;"ANG.ANG.";1;30;43,5
13288;1159144;"NEO.MEL.";1;8,2;8,6
13288;1159145;"NEO.MEL.";1;8,1;7,9
13288;1159146;"NEO.MEL.";1;7,8;5,7
13288;1159147;"NEO.MEL.";1;9,1;10,7
13288;1159148;"NEO.MEL.";1;10;12,9
13288;1159149;"NEO.MEL.";1;9,4;11
13288;1159150;"NEO.MEL.";1;8,4;7,8
13288;1159151;"NEO.MEL.";1;9,2;9,9
13288;1159152;"NEO.MEL.";1;7,5;5,8
13288;1159153;"NEO.MEL.";1;9,1;11,5
13288;1159154;"NEO.MEL.";1;6,5;4,8
13288;1159155;"NEO.MEL.";1;9;10,5
13288;1159156;"NEO.MEL.";1;7,3;7,9
13288;1159158;"ANG.ANG.";1;59,3;367,9
13288;1159159;"ANG.ANG.";1;59,8;394,6
13288;1159160;"ANG.ANG.";1;32,4;51,6
13288;1159165;"NEO.MEL.";1;11;15,8
13288;1159166;"NEO.MEL.";1;11,2;17,7
13288;1159167;"NEO.MEL.";1;12,5;31,2
13288;1159168;"NEO.MEL.";1;11,2;19,9
13288;1159169;"NEO.MEL.";1;12,9;27,8
13288;1159170;"NEO.MEL.";1;12,1;25,5
13288;1159171;"NEO.MEL.";1;9,2;10
13288;1159172;"NEO.MEL.";1;8,4;6,6
13294;1162235;"PER.FLU.";1;7;4,2
13294;1162236;"PER.FLU.";1;7;3,6
13294;1162237;"PER.FLU.";1;8;6,7
13294;1162238;"PER.FLU.";1;7,5;4
13294;1162239;"PER.FLU.";1;7,6;3,1
13294;1162240;"PER.FLU.";1;8;5,4
13294;1162241;"PER.FLU.";1;7,8;5,3
13294;1162242;"PER.FLU.";1;6,4;2,6
13294;1162243;"PER.FLU.";1;7;2,8
13294;1162244;"PER.FLU.";1;6,7;3,2
13294;1162245;"PER.FLU.";1;6,4;2,8
13294;1162246;"PER.FLU.";1;7,7;4,1
13294;1162247;"PER.FLU.";1;6,8;3
13294;1162248;"PER.FLU.";1;6,2;2,7
13294;1162249;"PER.FLU.";1;6;3,5
13294;1162250;"PER.FLU.";1;6,8;3,3
13294;1162251;"PER.FLU.";1;8,4;5,8
13294;1162252;"PER.FLU.";1;11,4;16,6
13294;1162253;"PER.FLU.";1;12,2;16,6
13294;1162254;"PER.FLU.";1;7;4
13294;1162255;"PER.FLU.";1;7,2;4,2
13294;1162256;"PER.FLU.";1;7,5;3,5
13296;1162947;"PER.FLU.";1;16,7;44,9
13296;1162948;"PER.FLU.";1;22,8;141,8
13296;1162949;"PER.FLU.";1;16,7;49,3
13296;1162950;"PER.FLU.";1;11,3;14,6
13296;1162951;"PER.FLU.";1;10,2;11,2
13296;1162952;"PER.FLU.";1;9,8;12,5
13296;1162953;"PER.FLU.";1;19,3;83,4
13296;1162954;"PER.FLU.";1;20,7;107,8
13296;1162955;"PER.FLU.";1;9,8;10,6
13296;1162956;"PER.FLU.";1;8,3;8
13296;1162957;"PER.FLU.";1;8;6,9
13296;1162958;"PER.FLU.";1;9,2;7,2
13296;1162959;"PER.FLU.";1;9,5;8,5
13296;1162960;"PER.FLU.";1;9,8;9,8
13296;1162961;"PER.FLU.";1;9,3;8,2
13296;1162962;"PER.FLU.";1;9,7;10,2
13296;1162963;"PER.FLU.";1;10,8;13,3
13296;1162964;"PER.FLU.";1;10,7;13,8
13296;1162965;"PER.FLU.";1;15,8;42,3
13296;1162966;"PER.FLU.";1;10,6;12,7
13213;1159509;"PSE.PAR.";1;6,1;2,2
13213;1159510;"PSE.PAR.";1;7;2,1
13289;1159526;"PER.FLU.";1;11,2;14,9
13286;1158814;"LEP.GIB.";1;12,8;41,5
13286;1158815;"LEP.GIB.";1;9,8;17,2
13286;1158821;"PER.FLU.";1;30,8;372,8
13286;1158822;"PER.FLU.";1;28,7;311,2
13286;1158823;"PER.FLU.";1;11;14,6
13286;1158824;"PER.FLU.";1;9;8,1
13286;1158825;"PER.FLU.";1;9,9;11,2
13286;1158826;"PER.FLU.";1;8,2;6,6
13286;1158827;"PER.FLU.";1;8,7;7,8
13286;1158828;"PER.FLU.";1;9,2;9,1
13286;1158829;"PER.FLU.";1;8,9;7,2
13286;1158830;"PER.FLU.";1;8,7;6
13286;1158831;"PER.FLU.";1;7,9;5,3
13294;1162257;"PER.FLU.";1;13,5;32,4
13294;1162258;"PER.FLU.";1;6,8;3,6
13294;1162259;"PER.FLU.";1;7,8;5,5
13294;1162260;"PER.FLU.";1;6,4;2,9
13294;1162261;"PER.FLU.";1;7,8;3,2
13292;1161633;"PER.FLU.";1;18,4;71,1
13292;1161634;"PER.FLU.";1;22;144,8
13292;1161635;"PER.FLU.";1;15,1;36,5
13292;1161636;"PER.FLU.";1;13,6;29,5
13292;1161637;"PER.FLU.";1;22,3;146,6
13292;1161638;"PER.FLU.";1;17,5;63,7
13292;1161639;"PER.FLU.";1;6,1;2
13292;1161640;"PER.FLU.";1;16,5;54,9
13292;1161641;"PER.FLU.";1;13,8;30,9
13292;1161642;"PER.FLU.";1;6,7;2,7
13292;1161643;"PER.FLU.";1;7,4;1,3
13292;1161644;"PER.FLU.";1;6,3;2,8
13292;1161645;"PER.FLU.";1;8;4,7
13292;1161646;"PER.FLU.";1;17,7;57,7
13292;1161647;"PER.FLU.";1;19,2;74,5
13292;1161648;"PER.FLU.";1;14,9;34,2
13292;1161649;"PER.FLU.";1;16,3;51,3
13292;1161650;"PER.FLU.";1;7,2;2,9
13292;1161651;"PER.FLU.";1;7,5;3,5
13292;1161652;"PER.FLU.";1;7,4;4,2
13294;1162262;"PER.FLU.";1;8,4;4,7
13294;1162263;"PER.FLU.";1;6,5;5,2
13294;1162264;"PER.FLU.";1;7;3,3
13292;1161499;"SIL.GLA.";1;27,9;132,8
13296;1162967;"PER.FLU.";1;10,7;13,3
13296;1162968;"PER.FLU.";1;10,4;11,5
13296;1162969;"PER.FLU.";1;9,8;9,1
13286;1158832;"PER.FLU.";1;23,3;147,2
13286;1158833;"PER.FLU.";1;9,7;9,8
13286;1158834;"PER.FLU.";1;9,3;9,8
13286;1158835;"PER.FLU.";1;8,6;6,1
13286;1158836;"PER.FLU.";1;9,9;9,9
13286;1158837;"PER.FLU.";1;9,3;7,7
13286;1158838;"PER.FLU.";1;9,5;8,7
13286;1158839;"PER.FLU.";1;11;13,5
13286;1158840;"PER.FLU.";1;26;258,5
13286;1158841;"PER.FLU.";1;24,5;196,7
13286;1158842;"PER.FLU.";1;16,8;53,5
13286;1158843;"PER.FLU.";1;19,1;88,4
13286;1158844;"PER.FLU.";1;17,8;58,4
13286;1158845;"PER.FLU.";1;15,5;39,4
13286;1158846;"PER.FLU.";1;16,8;51,4
13286;1158847;"PER.FLU.";1;11,7;18,1
13286;1158848;"PER.FLU.";1;9;8,3
13286;1158849;"PER.FLU.";1;8,9;7,8
13289;1159565;"PER.FLU.";1;14,9;42,8
13289;1159566;"PER.FLU.";1;16,3;50,2
13209;1158111;"PER.FLU.";1;27,7;358,8
13209;1158112;"PER.FLU.";1;24,4;200
13209;1158113;"PER.FLU.";1;24,2;224,9
13209;1158114;"PER.FLU.";1;10,3;12,1
13209;1158115;"PER.FLU.";1;8,7;7,4
13209;1158116;"PER.FLU.";1;9,2;8,3
13209;1158117;"PER.FLU.";1;9,5;9,1
13209;1158118;"PER.FLU.";1;9,6;9,8
13209;1158119;"PER.FLU.";1;10,3;12,3
13209;1158120;"PER.FLU.";1;8,7;6,9
13209;1158121;"PER.FLU.";1;8,9;10,5
13209;1158122;"PER.FLU.";1;11,7;19,6
13209;1158123;"PER.FLU.";1;9,2;8,6
13286;1158850;"PER.FLU.";1;9,2;7,9
13286;1158851;"PER.FLU.";1;8,8;6,8
13288;1159161;"PER.FLU.";1;30,7;379,9
13288;1159162;"PER.FLU.";1;9,5;7,4
13288;1159163;"PER.FLU.";1;8,1;5,2
13288;1159164;"PER.FLU.";1;9;9
13292;1161653;"PER.FLU.";1;7;3,2
13292;1161654;"PER.FLU.";1;7;3,4
13292;1161655;"PER.FLU.";1;6,8;3
13292;1161656;"PER.FLU.";1;7,3;3,6
13292;1161657;"PER.FLU.";1;7,1;3,5
13292;1161658;"PER.FLU.";1;6,8;2,5
13292;1161659;"PER.FLU.";1;21,3;127,4
13292;1161660;"PER.FLU.";1;13,8;27,2
13292;1161661;"PER.FLU.";1;13,2;26,8
13292;1161662;"PER.FLU.";1;7,4;4
13292;1161663;"PER.FLU.";1;6,8;2,9
13292;1161664;"PER.FLU.";1;6,4;2,2
13292;1161665;"PER.FLU.";1;7,1;3,2
13292;1161666;"PER.FLU.";1;6,5;2,3
13292;1161667;"PER.FLU.";1;7,2;3,5
13292;1161668;"PER.FLU.";1;7,2;3,6
13292;1161669;"PER.FLU.";1;14,9;37,2
13292;1161670;"PER.FLU.";1;7,4;3,7
13290;1159985;"LEP.GIB.";1;14,8;59,4
13290;1159986;"LEP.GIB.";1;13,1;42,7
13290;1159987;"LEP.GIB.";1;12,3;34,4
13290;1159988;"GYM.CER.";1;8,7;8,9
13211;1159192;"PER.FLU.";1;31,3;444,3
13211;1159193;"PER.FLU.";1;27,5;284
13211;1159194;"PER.FLU.";1;28,3;326
13211;1159195;"PER.FLU.";1;10,1;9,9
13211;1159196;"PER.FLU.";1;10,5;10,9
13211;1159197;"PER.FLU.";1;28;327,9
13211;1159198;"PER.FLU.";1;26,3;260
13286;1158852;"PER.FLU.";1;8,5;6,7
13286;1158853;"PER.FLU.";1;7,5;4,6
13286;1158854;"PER.FLU.";1;21,6;121,2
13286;1158855;"PER.FLU.";1;17,2;58,6
13286;1158856;"PER.FLU.";1;8,6;6,5
13286;1158857;"PER.FLU.";1;9;7
13286;1158858;"PER.FLU.";1;8;4,9
13286;1158859;"PER.FLU.";1;9,5;8,6
13286;1158860;"PER.FLU.";1;12,1;21,1
13286;1158861;"PER.FLU.";1;8,7;8,7
13286;1158862;"PER.FLU.";1;10,3;11,7
13286;1158863;"PER.FLU.";1;10,2;12,7
13286;1158864;"PER.FLU.";1;8,7;7,2
13286;1158865;"PER.FLU.";1;9,3;9,2
13286;1158866;"PER.FLU.";1;8,8;6,7
13286;1158867;"PER.FLU.";1;8,6;6
13286;1158868;"PER.FLU.";1;8,3;5,8
13289;1159567;"PER.FLU.";1;16,3;48,2
13289;1159568;"PER.FLU.";1;15,6;43,3
13289;1159569;"PER.FLU.";1;11,5;16,6
13289;1159570;"PER.FLU.";1;11,3;13,8
13289;1159571;"PER.FLU.";1;8,9;7,1
13289;1159572;"PER.FLU.";1;7,7;4,4
13289;1159573;"PER.FLU.";1;11,1;14
13289;1159574;"PER.FLU.";1;9,4;7,2
13289;1159575;"PER.FLU.";1;8,6;5,6
13289;1159576;"GYM.CER.";1;10,3;13,9
13289;1159577;"GYM.CER.";1;9,8;11,6
13289;1159578;"GYM.CER.";1;9,7;10,2
13289;1159579;"GYM.CER.";1;7,7;5,3
13289;1159580;"GYM.CER.";1;7,8;5,7
13289;1159581;"GYM.CER.";1;7,7;5,8
13290;1159585;"GYM.CER.";1;9,3;9
13290;1159586;"LEP.GIB.";1;13,1;35,3
13296;1162970;"PER.FLU.";1;10,7;13,4
13296;1162971;"PER.FLU.";1;9,4;8,9
13296;1162972;"PER.FLU.";1;11,6;16,9
13296;1162973;"PER.FLU.";1;10,3;11,7
13296;1162974;"PER.FLU.";1;9;8,1
13296;1162975;"PER.FLU.";1;9,8;9,9
13296;1162976;"PER.FLU.";1;9,3;9,1
13296;1162977;"PER.FLU.";1;9,7;9,2
13294;1162312;"PER.FLU.";1;6,3;3
13294;1162313;"PER.FLU.";1;7,6;3,3
13294;1162314;"PER.FLU.";1;6,3;3,1
13292;1161542;"PER.FLU.";1;24,3;207,1
13292;1161543;"PER.FLU.";1;18,4;81,4
13292;1161544;"PER.FLU.";1;20,9;131,4
13292;1161545;"PER.FLU.";1;22,5;147,1
13292;1161546;"PER.FLU.";1;14,5;36,7
13294;1162315;"PER.FLU.";1;6,8;3,6
13294;1162316;"PER.FLU.";1;7,4;3,1
13294;1162317;"PER.FLU.";1;6,8;3,4
13294;1162318;"PER.FLU.";1;6,7;2,7
13294;1162319;"PER.FLU.";1;13;23,7
13294;1162320;"PER.FLU.";1;6,8;3
13294;1162321;"PER.FLU.";1;10;10,1
13294;1162322;"PER.FLU.";1;6;2,9
13294;1162323;"PER.FLU.";1;6,7;2,7
13294;1162324;"PER.FLU.";1;6,9;3,3
13294;1162325;"PER.FLU.";1;7,3;3,6
13294;1162326;"PER.FLU.";1;6,8;3
13294;1162327;"PER.FLU.";1;6,9;3,6
13294;1162328;"PER.FLU.";1;7,1;4,3
13294;1162329;"PER.FLU.";1;6,8;3,7
13294;1162265;"RUT.RUT.";1;8,7;5,7
13294;1162266;"RUT.RUT.";1;7,3;3,7
13294;1162267;"RUT.RUT.";1;12,4;18,1
13294;1162268;"RUT.RUT.";1;11,8;15,3
13294;1162269;"RUT.RUT.";1;7,8;4,4
13294;1162270;"RUT.RUT.";1;7,9;5,1
13294;1162271;"RUT.RUT.";1;7,3;3,6
13294;1162272;"RUT.RUT.";1;7,9;4
13294;1162273;"RUT.RUT.";1;7;3,8
13294;1162274;"RUT.RUT.";1;8,4;4,9
13294;1162275;"RUT.RUT.";1;7,9;4,3
13294;1162276;"RUT.RUT.";1;7,4;3,4
13294;1162277;"RUT.RUT.";1;7,2;2,8
13294;1162278;"RUT.RUT.";1;6,8;2,5
13294;1162279;"RUT.RUT.";1;8;4,6
13294;1162280;"RUT.RUT.";1;7,2;3
13294;1162281;"RUT.RUT.";1;8,4;4,5
13294;1162282;"RUT.RUT.";1;7,4;3,5
13294;1162283;"RUT.RUT.";1;6,7;5,6
13294;1162284;"RUT.RUT.";1;7,7;3,9
13294;1162285;"RUT.RUT.";1;8,2;4,9
13294;1162286;"RUT.RUT.";1;8,7;5,8
13294;1162287;"RUT.RUT.";1;8,3;4,8
13294;1162330;"PER.FLU.";1;6,4;2,6
13294;1162331;"PER.FLU.";1;6,5;3,3
